normalized_report_id,parent_report_candidate_ids,lineage_action,work_source_id,book_id,corrected_report_kind_candidate,report_form_candidate,chain_node_count,terminal_speaker_surface_candidate,normalization_warnings,boundary_decision,speaker_resolution,chain_resolution,reviewer_notes
adam_normalized_report_dc9599ec6f4c6d00a4e57927,adam_report_candidate_01291a98f660c71ab503e0e6 | adam_report_candidate_bb19756ae1f46d0c9a2d90c3 | adam_report_candidate_5a72fb0578a1d476d589e442,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_e4546674527488398191ad51,adam_report_candidate_01291a98f660c71ab503e0e6 | adam_report_candidate_bb19756ae1f46d0c9a2d90c3 | adam_report_candidate_5a72fb0578a1d476d589e442,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAQTU_OR_TAFSIR_REPORT_CANDIDATE,1,سمِعْتُ الحسنَ بنَ دينارٍ قال للحسنِ ونحن جُلوسٌ عندَه في منزلِه,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_30e36dbc47bf5e5c4aa30a7d,adam_report_candidate_2f46f60596487d06b4babbf5,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_55b6e752c963b68362673031,adam_report_candidate_0fcc1bc6caafead4c3100374,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,الربيعِ بنِ أنسٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_97e5ec0f5fe2170557c4a1a3,adam_report_candidate_092e0bdbe11dc39449ec50bc,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,AUTHORIAL_COMMENTARY_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,أبو جعفرٍ,,,,,
adam_normalized_report_bcf641e2192edbe3e626a992,adam_report_candidate_0d3f1322b96a5817c056519d,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_e8b536414da05f6756663a67,adam_report_candidate_18a86a80228d0351f5b8ba06,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_05f9925f912a54ac41916cdb,adam_report_candidate_57956571674b09aceae3370b,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,VERY_SHORT_REPORT_UNIT,,,,
adam_normalized_report_2040163e22356bc959c9599d,adam_report_candidate_4f441a33ffe89d942cbdceea,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,AUTHORIAL_COMMENTARY_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,أبو جعفرٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_de70f8c54701c92179fd4adc,adam_report_candidate_6cafd53d64d8cdd8d13e119e,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابنِ عباسٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_055cb6e28356728393835fe0,adam_report_candidate_b59af80426ad553a639ae756,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,4,ابنِ عباسٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_558a91342b5e56173b4b16a6,adam_report_candidate_d4a0467d93ed380e66a37557,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,6,ابنِ عباسٍ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_386377713efca16ec2e897d9,adam_report_candidate_0706a8b9d1fa8d49bab59ecf,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,VERY_SHORT_REPORT_UNIT,,,,
adam_normalized_report_7e6e67540024e52a29929a46,adam_report_candidate_1cb4aafac25051b4e9fec497,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,سعيدِ بنِ المُسَيَّبِ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_97bb2f5208f30e0d7a73641d,adam_report_candidate_d2d08dae088c3ddf3c854021,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,قَتادةَ قولَه,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_f53e24b262225a7f0e4d3d47,adam_report_candidate_6ab96ef7523f35b146aacc67,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,حدَّثنا سَلَمةُ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_0a2dbb45963f02c395850b49,adam_report_candidate_01163630721edf117b4dfa60,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,الحسنِ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_1047028999c654963879226e,adam_report_candidate_14babfdb3486293c8d4b4f66,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,قتادةَ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_1ab25af303d86375de3388a6,adam_report_candidate_2c8fdbee907ec7907294b04b,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_57696b397eb665867be3a878,adam_report_candidate_2d055c50e87d08ef9576d50a,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,سعدِ بن مسعودٍ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_17869db50d1c136aead34906,adam_report_candidate_3fad137cc2ccbc0031d5b10a,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_1e2a31c4615bdad4e342809c,adam_report_candidate_719ca0e47e8a3025b33c0b2f,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابن عباسٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_a107e1a31ad7d54b1c0351d7,adam_report_candidate_9d53bcd309fe3fdebbb8393d,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابنِ عباسٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_ab7fa207f95a65f3f49de956,adam_report_candidate_00ea42e9aaf7ee6e14e3a1ff | adam_report_candidate_afbb4c59d57dc788f7a23872,MERGED,SRC-TAFSIR-TABARI-ADAM,7798,AUTHORIAL_COMMENTARY_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,أبو جعفرٍ,,,,,
adam_normalized_report_cb94dd1c6203219da495fa3a,adam_report_candidate_65424035ace13ef693c365d7,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,AUTHORIAL_COMMENTARY_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,أبو جعفرٍ,,,,,
adam_normalized_report_1d6e3f885a086f032da05f19,adam_report_candidate_e2c050afc76f8b7530c004c8 | adam_report_candidate_994461e07f062b42abbf62ef,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,4,السُّدِّىِّ,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_8d4a63c87f1e3cf86b2b8377,adam_report_candidate_ca3ce4deaeb2db331d403f93,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,AUTHORIAL_COMMENTARY_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,نَعَمْ أَعْرِفُه وأبْلَسَا,,,,,
adam_normalized_report_8d92aa5f0ec8279cb56ddf64,adam_report_candidate_e2c050afc76f8b7530c004c8 | adam_report_candidate_994461e07f062b42abbf62ef,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,AUTHORIAL_COMMENTARY_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,أبو جعفرٍ,,,,,
adam_normalized_report_b5b4bf4ba5493320461f67ca,adam_report_candidate_288ec2d10769a8dee051ad86,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_79d860aed8dcf71e0d8c93d8,adam_report_candidate_2bef7e922c229cc242d85916,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_b79cb7a8870112d39f510f0a,adam_report_candidate_0a1f6b98233d307b0da84e6c,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,أبى العاليةِ أنه كان يَقولُ في تأويلِ قولِه,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_e8983ac50f1e5461066f252d,adam_report_candidate_3776d95a9dc25f9b2f4c835a,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,قتادةَ قولَه,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_0bac866c129deb60ee811104,adam_report_candidate_bab1064ff2412bb894a0b45f,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_cd218f7a62ad5dc75283db54,adam_report_candidate_e0543ef9c1b1e10547b5acb1,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,AUTHORIAL_COMMENTARY_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,أبو جعفرٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_85a76a7d19df4f0c72e5d9ee,adam_report_candidate_88d6a3fe91f818d5e1b474e4,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,عامرٍ,,,,,
adam_normalized_report_b0309b49151a5121f7e4f9af,adam_report_candidate_66c2339238804f5e6bd26da3,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابن عباسٍ قولَه,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_2555161add78316aa9fbbc99,adam_report_candidate_512293a4520c2fda27196eac,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,يزيدُ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_c6872aad0b03cd71cea5ddf5,adam_report_candidate_20c32946aedc69fd227d7973,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,4,أَسْبَاطُ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_35c62474fd77ab7d916f9bec,adam_report_candidate_48cecbc8d86cbd3033426236 | adam_report_candidate_a2b77382f138e7c762299c91,MERGED,SRC-TAFSIR-TABARI-ADAM,7798,PROPHETIC_HADITH_CANDIDATE,MARFU_CONTEXT_CANDIDATE,4,ابن جُرَيْجٍ,,,,,
adam_normalized_report_9100462d60e6227cee33cc13,adam_report_candidate_6a926a841155071a0422b534,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_a7f60b4820e2932070ae70ce,adam_report_candidate_c8507215d7f7b814d936698c,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,ابن زيدٍ في قولِ اللهِ ﷿,,,,,
adam_normalized_report_ddb412ea7d6ef2b80ceada59,adam_report_candidate_7daa4563af70fd426b44a6ad,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,محمدِ بن جعفرِ بن الزبيرِ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_ac8383e904558cdfbd1afc5f,adam_report_candidate_69ebf687d19081f15b443608,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_6f96dd5ffd8cf8c6a1202d6c,adam_report_candidate_1c8286007d1f0fde2838cbbb,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,يزيدُ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_f8a03502b0fa71090d63a57e,adam_report_candidate_4e036c605a580136099568f0 | adam_report_candidate_62013c9eaa7e535a89c9d3e0,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,إسحاقُ,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_f9891100576a0a640ad69d26,adam_report_candidate_4e036c605a580136099568f0 | adam_report_candidate_62013c9eaa7e535a89c9d3e0,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,الربيعِ قولَه,,,,,
adam_normalized_report_b8ccb79e4daca0863ecf1569,adam_report_candidate_c748b515cfb4349a42a1c2c6,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,السديِّ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_e54c653ad98e2c7eaa8bce53,adam_report_candidate_560cadab74f2a7a9a9f22b41,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,ابن زيدٍ في قوله,,,,,
adam_normalized_report_2e16fe7d2a0c5a662afe9e4d,adam_report_candidate_043f7d6478c0cb6714544ba4,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,ابن زيدٍ في قوله,,,,,
adam_normalized_report_71a332a3e338c44aec4c0d8b,adam_report_candidate_781ddee38835249f0e832ced,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,11,الحسينُ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_f955de16e3dce23b174b1f2b,adam_report_candidate_773a47839675c30783e0a2b8,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,الضحاكِ بن مُزاحمٍ,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_28218d70d87e7157933f2bd3,adam_report_candidate_2d97a5238edd96dfc09b28fc | adam_report_candidate_96d326d8a3316299d0da099f,MERGED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,13,مجاهدٍ,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_8bf7ea461680b4524da96b05,adam_report_candidate_6ebf5a984e83022ec3df8764,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,ابن زيدٍ] (¬٥) في قولِه,,,,,
adam_normalized_report_d4779dceab9377a420a1e06d,adam_report_candidate_7636198edaf852eadb809d6f,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,ابن زيدٍ (¬٣),NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_078aff9b9f3528404bf8fbba,adam_report_candidate_b2c9a2fc2fea909f1bd514ab | adam_report_candidate_5a3d83c0a632db45c36082d8,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,3,ابن عباسٍ قولَه,,,,,
adam_normalized_report_5133d6288b3af963d2ad282b,adam_report_candidate_71a69fc48bb1c02d5b0b5db6,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_98adbed758d8adbb707df394,adam_report_candidate_b2c9a2fc2fea909f1bd514ab | adam_report_candidate_5a3d83c0a632db45c36082d8,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,MAWQUF_OR_TAFSIR_REPORT_CANDIDATE,7,عبدُ الرحمنِ بنُ سعدٍ,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_4717a43f425b886d8a37f81e,adam_report_candidate_5bd9b397c9d63f8b31d83116,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,أحمدُ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_764ae23b92d873d006f2e1e1,adam_report_candidate_6aad773e4feadc346d146cd3 | adam_report_candidate_f49383c7bfda60600c6914f7,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,5,قتادةَ,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_a805e31de66f306cf7f433e1,adam_report_candidate_6aad773e4feadc346d146cd3 | adam_report_candidate_f49383c7bfda60600c6914f7,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,يزيدُ,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_313f1f1ca0f2088811669795,adam_report_candidate_55be294de6b33621b0e2897b | adam_report_candidate_1b866b54dc1eb5f570b2713c,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,1,الضحاكِ قولَه,MULTIPLE_STRONG_STARTS_REMAIN,,,,
adam_normalized_report_b451614f066f76d565c55dbe,adam_report_candidate_b8963754926c09f7fb5e7ede,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED | VERY_SHORT_REPORT_UNIT,,,,
adam_normalized_report_cfa917aa1f51b950e79a7532,adam_report_candidate_55be294de6b33621b0e2897b | adam_report_candidate_1b866b54dc1eb5f570b2713c,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,الضحاكِ,,,,,
adam_normalized_report_ce6fc31ccd42de625b58dda5,adam_report_candidate_cbf9a2bdccb9b4e00a4db39a,UNRESOLVED_MERGE_TARGET_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,3,مجاهدٍ قولِه,MERGE_TARGET_NOT_RESOLVED | NO_DETERMINISTIC_SPLIT_FOUND,,,,
adam_normalized_report_eb48bd6ec273cb990aa95248,adam_report_candidate_5b4ee19f846ed896e96ceaa3,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,2,أبو عاصمٍ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_f90fef366b100b54dd8e0361,adam_report_candidate_c96257e430ceb5db058cc910,RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,7,مجاهدٍ,MULTIPLE_STRONG_STARTS_REMAIN | NO_DETERMINISTIC_SPLIT_FOUND | REQUESTED_RESEGMENTATION_NOT_ACHIEVED,,,,
adam_normalized_report_83aa14b5a00c9499f4f031c3,adam_report_candidate_8dadeaee7b603c0ad5ac937d,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,QURAN_EXEGESIS_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_43220c93fe8e78bc75797dcb,adam_report_candidate_5dba287634ed6f65d654e3aa,PASSTHROUGH_SINGLE,SRC-TAFSIR-TABARI-ADAM,7798,SOURCE_PASSAGE_CONTEXT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,0,,,,,,
adam_normalized_report_1e334a8087722d96541da082,adam_report_candidate_a69fe1da73360c0182e0bbc2 | adam_report_candidate_df1f900bdf21b2c8dbaa576b,MERGED_THEN_RESEGMENTED,SRC-TAFSIR-TABARI-ADAM,7798,EARLY_REPORT_CANDIDATE,UNRESOLVED_REPORT_FORM_CANDIDATE,6,عثمانُ بنُ سعيدٍ,MULTIPLE_STRONG_STARTS_REMAIN,,,,
